시도별,경제활동별,항목,단위,1985 년,1986 년,1987 년,1988 년,1989 년,1990 년,1991 년,1992 년,1993 년,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년,Unnamed: 43
대구광역시,섬유 의복 및 가죽 제품 제조업,실질기여도,,,3.38,0.71,-1.04,-1.25,2.0,-2.07,-1.61,-2.8,0.12,-0.84,-0.17,0.79,-0.84,1.26,-0.17,-1.22,0.06,-0.82,-0.22,-0.28,0.23,-0.02,0.08,-0.18,0.95,-0.09,0.25,0.39,-0.05,-0.28,-0.24,0.01,-0.06,-0.25,-0.16,-0.04,-0.07,-0.11,
대구광역시,목재종이인쇄 및 복제업,명목,,93266.0,93475.0,121257.0,127190.0,154596.0,174226.0,183964.0,197459.0,169159.0,222423.0,325166.0,269248.0,243588.0,272588.0,321721.0,291702.0,308922.0,333989.0,334238.0,352181.0,358467.0,366340.0,393088.0,358168.0,424912.0,459673.0,439499.0,490173.0,512639.0,529004.0,554685.0,612087.0,560279.0,611610.0,603184.0,600196.0,647333.0,680920.0,694181.0,
대구광역시,목재종이인쇄 및 복제업,실질,,473540.0,433150.0,536411.0,513426.0,608905.0,654192.0,611173.0,611565.0,479579.0,532025.0,736924.0,610036.0,551434.0,584832.0,629029.0,568398.0,552328.0,567570.0,583216.0,584333.0,597655.0,627655.0,687619.0,456353.0,499411.0,586559.0,550358.0,583277.0,585165.0,602785.0,602627.0,641256.0,581809.0,588474.0,586404.0,600196.0,626242.0,625218.0,586134.0,
대구광역시,목재종이인쇄 및 복제업,실질기여도,,,-0.19,0.46,-0.09,0.36,0.15,-0.12,0.0,-0.36,0.14,0.56,-0.32,-0.13,0.07,0.1,-0.14,-0.03,0.03,0.03,0.0,0.02,0.05,0.1,-0.34,0.08,0.18,-0.07,0.06,0.0,0.03,0.0,0.06,-0.1,0.01,0.0,0.02,0.04,0.0,-0.06,
대구광역시,석탄 및 석유 화학제품 제조업,명목,,79485.0,104636.0,155989.0,182920.0,160456.0,140271.0,184011.0,187283.0,205048.0,207756.0,307243.0,289670.0,346045.0,414760.0,424100.0,444869.0,469229.0,518521.0,548231.0,594275.0,755975.0,720744.0,827450.0,787444.0,790387.0,902326.0,798644.0,859264.0,930395.0,946951.0,1113778.0,1142521.0,1148705.0,1153694.0,1143056.0,1106196.0,1144369.0,1350025.0,1485937.0,
대구광역시,석탄 및 석유 화학제품 제조업,실질,,160047.0,185266.0,272680.0,301142.0,258443.0,249888.0,257498.0,253115.0,260589.0,266174.0,358851.0,347139.0,385759.0,407666.0,473844.0,518378.0,556902.0,594172.0,602420.0,592600.0,717417.0,708104.0,771970.0,1083580.0,924744.0,1074235.0,937628.0,980790.0,1074664.0,1079550.0,1176643.0,1182566.0,1246642.0,1265521.0,1186480.0,1106196.0,1175178.0,1314050.0,1339480.0,
대구광역시,석탄 및 석유 화학제품 제조업,실질기여도,,,0.31,1.01,0.28,-0.39,-0.07,0.05,-0.03,0.05,0.03,0.47,-0.06,0.16,0.09,0.32,0.18,0.13,0.12,0.03,-0.03,0.38,-0.03,0.18,0.87,-0.29,0.31,-0.26,0.08,0.17,0.01,0.16,0.01,0.11,0.03,-0.12,-0.12,0.11,0.2,0.04,
대구광역시,비금속광물 및 금속제품 제조업,명목,,162410.0,177932.0,240294.0,313665.0,338463.0,404801.0,467760.0,362051.0,433643.0,444891.0,643394.0,638758.0,599298.0,583789.0,630642.0,773307.0,905483.0,1079981.0,1106830.0,1328853.0,1435336.0,1530401.0,1676893.0,1741216.0,1692301.0,2091338.0,2261475.0,2428236.0,2475964.0,2601619.0,2643713.0,2722667.0,2814150.0,2795734.0,2850708.0,2632431.0,3032545.0,3159286.0,3184521.0,
대구광역시,비금속광물 및 금속제품 제조업,실질,,668145.0,690011.0,846525.0,947518.0,1027799.0,1260562.0,1239007.0,988321.0,1058400.0,1056499.0,1392427.0,1384848.0,1240010.0,1061308.0,1196133.0,1442781.0,1633873.0,1910379.0,1902836.0,2044606.0,2172378.0,2067166.0,2169896.0,2023240.0,1694065.0,2280407.0,2367829.0,2544559.0,2546201.0,2677173.0,2798343.0,2797409.0,2867227.0,2868954.0,2868288.0,2632431.0,2414450.0,2044383.0,2001257.0,
대구광역시,비금속광물 및 금속제품 제조업,실질기여도,,,0.13,0.83,0.49,0.4,1.03,-0.08,-0.89,0.22,-0.01,0.93,-0.02,-0.34,-0.4,0.35,0.57,0.41,0.58,-0.01,0.27,0.25,-0.2,0.21,-0.29,-0.71,1.44,0.18,0.37,0.0,0.25,0.23,0.0,0.12,0.0,0.0,-0.37,-0.35,-0.7,-0.09,
대구광역시,전기 전자 및 정밀기기 제조업,명목,,56099.0,78245.0,102035.0,118851.0,119551.0,143625.0,119310.0,123209.0,167096.0,229891.0,283959.0,323412.0,283478.0,314467.0,350332.0,364524.0,386182.0,464157.0,566611.0,712068.0,939340.0,1015142.0,1042124.0,892612.0,936233.0,1042060.0,1318726.0,1415875.0,1573510.0,1634231.0,1758057.0,1988182.0,2357463.0,2161744.0,1821639.0,1755457.0,1977831.0,2538205.0,2634241.0,
대구광역시,전기 전자 및 정밀기기 제조업,실질,,52772.0,71572.0,103003.0,110433.0,104625.0,121540.0,104450.0,104106.0,134715.0,162917.0,190202.0,227859.0,201782.0,213245.0,269349.0,293574.0,326961.0,399591.0,508689.0,624988.0,869808.0,956950.0,1054435.0,980648.0,996121.0,1010674.0,1284653.0,1357603.0,1488872.0,1597088.0,1683112.0,1908485.0,2078752.0,1938453.0,1815640.0,1755457.0,2031647.0,2625149.0,2922354.0,
대구광역시,전기 전자 및 정밀기기 제조업,실질기여도,,,0.49,0.71,0.13,-0.09,0.26,-0.22,0.0,0.31,0.27,0.25,0.32,-0.19,0.07,0.4,0.14,0.17,0.32,0.44,0.43,0.84,0.27,0.29,-0.19,0.04,0.03,0.65,0.16,0.29,0.23,0.17,0.42,0.31,-0.27,-0.23,-0.1,0.44,0.87,0.41,
대구광역시,기계 운송장비 및 기타 제품 제조업,명목,,230773.0,307074.0,411263.0,506216.0,622048.0,740250.0,750518.0,708854.0,764291.0,950542.0,1351155.0,1538036.0,1668518.0,1217684.0,1330982.0,1533640.0,1325649.0,1427767.0,1455460.0,1815201.0,1854776.0,1928108.0,2140006.0,2123060.0,2259960.0,2672075.0,3032213.0,3270820.0,3349154.0,3391298.0,3742346.0,3687126.0,3672758.0,3717118.0,3926307.0,3481870.0,3671210.0,4079085.0,4471940.0,
대구광역시,기계 운송장비 및 기타 제품 제조업,실질,,563152.0,712224.0,965900.0,1102054.0,1217962.0,1389642.0,1428892.0,1225067.0,1373049.0,1534056.0,2143185.0,2384303.0,2491419.0,1595534.0,1965746.0,2178850.0,1823215.0,1983349.0,2020632.0,2440104.0,2486942.0,2433563.0,2695384.0,2813254.0,2644164.0,3315290.0,3728984.0,3935199.0,3901414.0,3891982.0,4040756.0,3766627.0,3881261.0,3964076.0,3992232.0,3481870.0,4082480.0,4427008.0,4461075.0,
대구광역시,기계 운송장비 및 기타 제품 제조업,실질기여도,,,1.5,2.25,1.0,0.8,1.18,0.23,-1.01,0.72,0.69,2.47,0.86,0.35,-2.76,1.35,0.64,-1.01,0.44,0.09,0.99,0.11,-0.12,0.58,0.24,-0.32,1.41,0.77,0.37,-0.06,-0.02,0.25,-0.45,0.19,0.13,0.04,-0.8,0.96,0.47,0.04,
대구광역시,"전기, 가스, 증기 및 공기 조절 공급업",명목,,58311.0,83075.0,91355.0,82499.0,95376.0,97903.0,112397.0,119939.0,140309.0,153018.0,160504.0,195455.0,190200.0,215895.0,277053.0,318856.0,360812.0,342395.0,316715.0,309446.0,304950.0,285676.0,309919.0,144460.0,175667.0,189616.0,141612.0,165220.0,211637.0,347516.0,517480.0,570315.0,486882.0,311845.0,308081.0,498657.0,156830.0,-612606.0,305243.0,
대구광역시,"전기, 가스, 증기 및 공기 조절 공급업",실질,,67194.0,87199.0,113795.0,97588.0,114790.0,150219.0,159747.0,155333.0,169440.0,205486.0,203845.0,248199.0,241264.0,252146.0,301022.0,377511.0,417102.0,377775.0,337268.0,349527.0,355293.0,329387.0,359420.0,285118.0,252136.0,213174.0,179556.0,187249.0,231214.0,307139.0,412316.0,439297.0,430727.0,347008.0,347415.0,498657.0,530433.0,688768.0,582048.0,
대구광역시,"전기, 가스, 증기 및 공기 조절 공급업",실질기여도,,,0.43,0.52,-0.22,0.22,0.4,0.07,-0.03,0.09,0.23,-0.01,0.2,-0.03,0.04,0.2,0.31,0.14,-0.13,-0.13,0.04,0.02,-0.06,0.07,-0.17,-0.04,-0.07,-0.07,0.01,0.08,0.14,0.23,0.06,-0.02,-0.16,0.0,0.21,0.05,0.07,0.13,
대구광역시,건설업,명목,,141238.0,128089.0,148296.0,208721.0,267780.0,486855.0,608778.0,647495.0,793383.0,946475.0,1157156.0,1252927.0,1345086.0,1112374.0,1190539.0,1188893.0,1259531.0,1527419.0,1688975.0,1558109.0,1777608.0,1973118.0,2274427.0,2189286.0,1657451.0,1656924.0,1636528.0,1744934.0,2200076.0,2383908.0,2879888.0,3089319.0,2781520.0,2731170.0,3071752.0,3725537.0,4281407.0,4561752.0,4819891.0,
대구광역시,건설업,실질,,1100152.0,982455.0,1029028.0,1248189.0,1363398.0,1932020.0,2061900.0,1997050.0,2330907.0,2652317.0,3051106.0,2991276.0,3036014.0,2624416.0,2717369.0,2614975.0,2656267.0,2970367.0,3000220.0,2676922.0,2953527.0,3225546.0,3585196.0,3392382.0,2533390.0,2493645.0,2342392.0,2393444.0,2888256.0,3017335.0,3451998.0,3592630.0,3103940.0,2899029.0,3137167.0,3725537.0,4104965.0,4136556.0,4201167.0,
대구광역시,건설업,실질기여도,,,-0.37,0.12,0.54,0.29,1.5,0.36,-0.18,0.92,0.85,0.93,-0.13,0.09,-0.84,0.19,-0.2,0.08,0.56,0.05,-0.6,0.49,0.48,0.61,-0.32,-1.39,-0.06,-0.23,0.08,0.75,0.2,0.66,0.21,-0.73,-0.31,0.37,0.92,0.61,0.05,0.1,
대구광역시,서비스업,명목,,1860576.0,2213615.0,2622975.0,3078704.0,3640335.0,4585852.0,5631048.0,6752868.0,7694826.0,9213681.0,10211687.0,11792751.0,13250630.0,13455660.0,14243452.0,15801117.0,17449794.0,18674767.0,20193581.0,21158521.0,22594281.0,23913727.0,25675090.0,26999275.0,28201442.0,29881486.0,31255246.0,32594044.0,33566541.0,34781652.0,36561418.0,37399057.0,39154074.0,40647161.0,42158514.0,42174432.0,44495702.0,46379443.0,48572086.0,
대구광역시,서비스업,실질,,7888227.0,8707149.0,9704004.0,10868170.0,11892167.0,13326724.0,14626031.0,15927992.0,17015992.0,18518375.0,19150490.0,20866717.0,22527187.0,21963915.0,23451992.0,25105226.0,26366074.0,27135027.0,28089055.0,28710085.0,30136676.0,31086795.0,32555065.0,33044954.0,33577384.0,34778347.0,35813861.0,36887233.0,37692297.0,38432096.0,39211288.0,39350608.0,40536618.0,41547733.0,42691235.0,42174432.0,43611790.0,44540508.0,45682950.0,
대구광역시,서비스업,실질기여도,,,4.73,5.2,5.42,4.38,5.92,4.85,4.71,3.9,5.26,2.06,5.19,4.75,-1.52,4.35,4.42,3.21,1.92,2.29,1.47,3.18,2.08,3.13,1.0,1.09,2.48,2.05,2.05,1.48,1.31,1.35,0.23,1.96,1.64,1.84,-0.82,2.3,1.42,1.69,
대구광역시,도매 및 소매업,명목,,553244.0,666242.0,803577.0,912359.0,998633.0,1181229.0,1363142.0,1468058.0,1588289.0,1828990.0,1557401.0,1792960.0,2355345.0,2350382.0,2459561.0,3194027.0,3106593.0,3118051.0,3293612.0,3502975.0,3727952.0,3883668.0,4138656.0,4343209.0,4374888.0,4934876.0,5277183.0,5403409.0,5433394.0,5236896.0,5259906.0,5417499.0,5631617.0,5789413.0,5717823.0,5419051.0,5686398.0,5956988.0,6278547.0,
대구광역시,도매 및 소매업,실질,,1486133.0,1705892.0,1929564.0,2118459.0,2305618.0,2550264.0,2791243.0,2833932.0,2954752.0,3211634.0,2522116.0,2930017.0,3901616.0,3757293.0,3743880.0,4435162.0,4204691.0,4213632.0,4200070.0,4219363.0,4409439.0,4516062.0,4712685.0,4639885.0,4465499.0,4832940.0,5067437.0,5156081.0,5260301.0,5185797.0,5211587.0,5250488.0,5395009.0,5569290.0,5637066.0,5419051.0,5453788.0,5592310.0,5511578.0,
대구광역시,도매 및 소매업,실질기여도,,,2.01,1.79,1.36,1.22,1.43,1.21,0.2,0.53,1.07,-2.57,1.43,3.01,-0.4,-0.04,2.0,-0.67,0.02,-0.03,0.05,0.48,0.26,0.47,-0.17,-0.41,0.89,0.55,0.2,0.23,-0.15,0.05,0.07,0.26,0.31,0.12,-0.35,0.06,0.22,-0.12,
대구광역시,운수 및 창고업,명목,,184069.0,222499.0,279642.0,346477.0,421012.0,475781.0,559306.0,667558.0,742270.0,880630.0,1088803.0,1167280.0,1172798.0,978436.0,1094899.0,1217775.0,1407137.0,1269628.0,1240875.0,1233677.0,1293327.0,1437112.0,1495601.0,1479548.0,1465843.0,1626719.0,1570783.0,1623932.0,1681005.0,1705846.0,1919991.0,2000573.0,2090281.0,2097804.0,2194776.0,1964718.0,1979933.0,2169264.0,2838820.0,
대구광역시,운수 및 창고업,실질,,1032591.0,1014505.0,1108104.0,1392721.0,1436310.0,1513210.0,1578105.0,1655796.0,1690486.0,1579494.0,1818495.0,1855531.0,1835541.0,1412286.0,1608862.0,1798466.0,2040219.0,1681635.0,1603780.0,1586076.0,1640355.0,1778206.0,1817759.0,1912108.0,1697867.0,1975998.0,2093942.0,2182972.0,2142844.0,2055555.0,2070128.0,2106058.0,2311210.0,2404165.0,2380495.0,1964718.0,2077195.0,2357715.0,2947697.0,
대구광역시,운수 및 창고업,실질기여도,,,-0.08,0.42,1.24,0.16,0.3,0.22,0.26,0.12,-0.38,0.87,0.13,-0.06,-1.24,0.65,0.57,0.66,-0.93,-0.2,-0.04,0.13,0.32,0.09,0.2,-0.42,0.59,0.22,0.15,-0.06,-0.14,0.02,0.06,0.34,0.14,-0.03,-0.61,0.18,0.4,0.77,
대구광역시,숙박 및 음식점업,명목,,78002.0,82750.0,97903.0,90314.0,107057.0,212953.0,285495.0,301331.0,333278.0,402434.0,580848.0,684068.0,742335.0,536685.0,718784.0,772496.0,845424.0,853381.0,977950.0,992172.0,1023217.0,1057835.0,1127237.0,1171313.0,1274132.0,1255814.0,1307724.0,1365765.0,1437314.0,1477318.0,1589744.0,1692036.0,1741025.0,1827630.0,1860736.0,1600553.0,1625189.0,2088827.0,2458005.0,
대구광역시,숙박 및 음식점업,실질,,365887.0,367979.0,436701.0,410406.0,471753.0,755289.0,864912.0,875024.0,921210.0,1044204.0,1427896.0,1579445.0,1646809.0,1172676.0,1555791.0,1590797.0,1719345.0,1654388.0,1832174.0,1840115.0,1830182.0,1798033.0,1854795.0,1812402.0,1870950.0,1824554.0,1823569.0,1852003.0,1860279.0,1840051.0,1820277.0,1847480.0,1842816.0,1891369.0,1863512.0,1600553.0,1624672.0,1922034.0,2011916.0,
대구광역시,숙박 및 음식점업,실질기여도,,,0.01,0.32,-0.1,0.2,0.87,0.34,0.03,0.13,0.34,0.97,0.35,0.15,-0.98,0.84,0.07,0.25,-0.12,0.32,0.01,-0.02,-0.05,0.09,-0.07,0.1,-0.08,0.0,0.04,0.01,-0.03,-0.03,0.04,-0.01,0.08,-0.04,-0.42,0.04,0.45,0.14,
대구광역시,정보통신업,명목,,69884.0,75191.0,89349.0,107342.0,124870.0,153384.0,173583.0,219633.0,261059.0,324368.0,390940.0,494628.0,572075.0,642114.0,759453.0,847818.0,1149645.0,1348973.0,1482434.0,1531876.0,1674066.0,1676689.0,1722195.0,1689682.0,1751886.0,1768740.0,1757865.0,1698715.0,1733740.0,1746225.0,1775589.0,1914827.0,1941594.0,1900789.0,2001623.0,2066834.0,2180108.0,2123939.0,2094880.0,
대구광역시,정보통신업,실질,,62784.0,67056.0,75705.0,89071.0,102679.0,121534.0,131118.0,171011.0,201882.0,250927.0,290648.0,361184.0,435797.0,489697.0,606123.0,757807.0,1005472.0,1240677.0,1394695.0,1565411.0,1712513.0,1712491.0,1775779.0,1755125.0,1742722.0,1782235.0,1682164.0,1631485.0,1708096.0,1683875.0,1658809.0,1775454.0,1814976.0,1828280.0,1998734.0,2066834.0,2178083.0,2156371.0,2103735.0,
대구광역시,정보통신업,실질기여도,,,0.12,0.2,0.27,0.25,0.31,0.13,0.5,0.34,0.49,0.34,0.54,0.52,0.33,0.73,0.84,1.12,1.02,0.58,0.6,0.44,0.0,0.17,-0.05,-0.03,0.1,-0.23,-0.12,0.17,-0.05,-0.05,0.22,0.07,0.02,0.29,0.11,0.18,-0.03,-0.07,
대구광역시,금융 및 보험업,명목,,146795.0,176869.0,208031.0,304013.0,368012.0,442457.0,625340.0,756774.0,789097.0,1041429.0,1239699.0,1569455.0,1553179.0,1499662.0,1562608.0,1521607.0,1759515.0,2240288.0,2353730.0,2250444.0,2361001.0,2445955.0,2794848.0,2801854.0,2804092.0,2874451.0,3093745.0,3079965.0,3014753.0,3211694.0,3388133.0,3392380.0,3703092.0,3897268.0,3846617.0,3893393.0,4205499.0,4791618.0,4922914.0,
대구광역시,금융 및 보험업,실질,,333986.0,386386.0,473844.0,649846.0,723115.0,849362.0,1121816.0,1225449.0,1342196.0,1638462.0,1849735.0,2103910.0,1930605.0,1769344.0,1729818.0,1733455.0,1833830.0,2229967.0,2252730.0,2179138.0,2251512.0,2231532.0,2549666.0,2652139.0,2824125.0,2685352.0,2755446.0,2919245.0,3026980.0,3241896.0,3446973.0,3430094.0,3578536.0,3692464.0,3733581.0,3893393.0,3990515.0,4197058.0,4283850.0,
대구광역시,금융 및 보험업,실질기여도,,,0.56,0.82,1.33,0.52,0.87,1.54,0.54,0.61,1.35,0.88,0.97,-0.65,-0.6,-0.16,0.01,0.36,1.44,0.08,-0.25,0.23,-0.06,0.97,0.29,0.46,-0.34,0.17,0.4,0.24,0.43,0.39,-0.03,0.26,0.2,0.07,0.26,0.16,0.33,0.14,
대구광역시,부동산업,명목,,168997.0,215685.0,243242.0,268245.0,347779.0,547472.0,694318.0,948074.0,1225822.0,1578372.0,1663456.0,1973045.0,2312988.0,2787861.0,2646141.0,2930997.0,3135921.0,3212995.0,3410649.0,3552963.0,3664884.0,3812319.0,4000609.0,4194437.0,4314381.0,4344835.0,4491305.0,4812893.0,5142325.0,5525724.0,5841609.0,6033200.0,6180259.0,6359985.0,6653484.0,7065537.0,7213763.0,6572068.0,6299522.0,
대구광역시,부동산업,실질,,1232956.0,1409141.0,1501182.0,1549061.0,1853774.0,2115264.0,2214341.0,2670063.0,2943399.0,3270116.0,3326467.0,3591166.0,3849415.0,4432906.0,4597169.0,4738737.0,4993704.0,4862938.0,4973820.0,5058029.0,5186480.0,5342071.0,5362898.0,5483517.0,5462414.0,5432250.0,5553513.0,5690535.0,5866156.0,6144525.0,6268645.0,6351786.0,6507460.0,6614810.0,6775803.0,7065537.0,7174126.0,6807639.0,6944180.0,
대구광역시,부동산업,실질기여도,,,0.59,0.29,0.13,0.8,0.66,0.28,1.34,0.82,1.05,0.18,0.75,0.72,1.61,0.49,0.36,0.64,-0.31,0.26,0.19,0.27,0.32,0.04,0.23,-0.04,-0.06,0.22,0.24,0.31,0.49,0.21,0.14,0.26,0.17,0.25,0.46,0.17,-0.55,0.19,
대구광역시,사업서비스업,명목,,56304.0,71011.0,90826.0,109964.0,137683.0,156599.0,208662.0,330501.0,392145.0,478852.0,581484.0,630860.0,727922.0,734919.0,804644.0,743227.0,850147.0,829433.0,1057072.0,1197877.0,1356398.0,1534450.0,1708241.0,1874488.0,1956954.0,2210522.0,2407790.0,2601740.0,2752350.0,2839606.0,3055510.0,3169213.0,3399433.0,3648722.0,3925814.0,3996423.0,4478162.0,4544123.0,4666767.0,
대구광역시,사업서비스업,실질,,216537.0,258857.0,296579.0,324684.0,348299.0,373512.0,481996.0,651770.0,771454.0,860477.0,999733.0,1079189.0,1230232.0,1231324.0,1458249.0,1326541.0,1520581.0,1411927.0,1649770.0,1793805.0,2120137.0,2298529.0,2534431.0,2540066.0,2563846.0,2753752.0,2977216.0,3108110.0,3266147.0,3319508.0,3448090.0,3542037.0,3705269.0,3864491.0,4052123.0,3996423.0,4300332.0,4182754.0,4153573.0,
대구광역시,사업서비스업,실질기여도,,,0.27,0.21,0.15,0.12,0.13,0.49,0.69,0.51,0.35,0.51,0.26,0.45,0.0,0.65,-0.32,0.44,-0.23,0.49,0.3,0.66,0.33,0.44,0.01,0.04,0.36,0.41,0.23,0.28,0.09,0.21,0.15,0.25,0.25,0.29,-0.09,0.49,-0.18,-0.05,
대구광역시,"전문, 과학 및 기술 서비스업",명목,,36895.0,44776.0,52422.0,56207.0,68937.0,82523.0,118740.0,203636.0,233968.0,288731.0,344067.0,342360.0,375017.0,405623.0,490842.0,448937.0,521471.0,520545.0,651111.0,739195.0,806133.0,807345.0,924419.0,935911.0,950407.0,1059481.0,1213259.0,1352042.0,1376569.0,1372674.0,1471828.0,1535058.0,1604034.0,1708264.0,1891150.0,2062245.0,2576333.0,2677986.0,2682316.0,
대구광역시,"전문, 과학 및 기술 서비스업",실질,,189319.0,220507.0,237665.0,251737.0,261707.0,293296.0,387637.0,544644.0,626695.0,683815.0,797697.0,754651.0,821614.0,835953.0,1042854.0,932310.0,1092134.0,1021624.0,1109648.0,1212743.0,1444711.0,1388611.0,1539410.0,1391800.0,1329459.0,1384217.0,1540881.0,1657965.0,1671025.0,1653428.0,1723670.0,1775572.0,1778183.0,1838975.0,1956471.0,2062245.0,2431380.0,2420030.0,2347079.0,
대구광역시,"전문, 과학 및 기술 서비스업",실질기여도,,,0.15,0.07,0.05,0.03,0.11,0.29,0.45,0.26,0.17,0.31,-0.11,0.15,0.03,0.48,-0.23,0.31,-0.13,0.16,0.2,0.43,-0.09,0.24,-0.23,-0.11,0.1,0.28,0.2,0.02,-0.03,0.11,0.08,0.0,0.09,0.18,0.16,0.59,-0.02,-0.11,
대구광역시,"사업시설 관리, 사업 지원 및 임대 서비스업",명목,,19409.0,26235.0,38404.0,53757.0,68746.0,74076.0,89922.0,126865.0,158177.0,190121.0,237417.0,288500.0,352905.0,329296.0,313802.0,294290.0,328676.0,308888.0,405961.0,458682.0,550265.0,727105.0,783822.0,938577.0,1006547.0,1151041.0,1194531.0,1249698.0,1375781.0,1466932.0,1583682.0,1634155.0,1795399.0,1940458.0,2034664.0,1934178.0,1901829.0,1866137.0,1984451.0,
대구광역시,"사업시설 관리, 사업 지원 및 임대 서비스업",실질,,53405.0,66959.0,84478.0,96583.0,106953.0,109514.0,137513.0,176361.0,218082.0,251071.0,289909.0,369014.0,443093.0,435686.0,482058.0,450343.0,498939.0,457829.0,598442.0,645314.0,752983.0,951994.0,1043393.0,1166443.0,1240351.0,1370736.0,1441557.0,1458053.0,1599973.0,1669126.0,1727927.0,1770406.0,1926187.0,2024076.0,2095019.0,1934178.0,1868952.0,1760448.0,1806696.0,
대구광역시,"사업시설 관리, 사업 지원 및 임대 서비스업",실질기여도,,,0.12,0.14,0.09,0.09,0.02,0.21,0.24,0.25,0.19,0.19,0.37,0.29,-0.03,0.17,-0.09,0.13,-0.1,0.33,0.1,0.23,0.42,0.19,0.24,0.15,0.26,0.14,0.03,0.25,0.12,0.1,0.07,0.25,0.15,0.11,-0.25,-0.1,-0.17,0.07,
대구광역시,"공공 행정, 국방 및 사회보장 행정",명목,,200126.0,231688.0,270226.0,307958.0,379113.0,477475.0,589827.0,709120.0,808934.0,891058.0,1028136.0,1130677.0,1231357.0,1279773.0,1383994.0,1479028.0,1570011.0,1783524.0,1922641.0,2108936.0,2349056.0,2470651.0,2658032.0,2926400.0,3114277.0,3210287.0,3390424.0,3655402.0,3748762.0,3992193.0,4352316.0,4000392.0,4259152.0,4308270.0,4335139.0,4578700.0,4591587.0,4868762.0,5112634.0,
대구광역시,"공공 행정, 국방 및 사회보장 행정",실질,,1342358.0,1427094.0,1536981.0,1646345.0,1838251.0,2019752.0,2120952.0,2311897.0,2421852.0,2460449.0,2661701.0,2793226.0,2867790.0,2925928.0,3121485.0,3200416.0,3181703.0,3323283.0,3375104.0,3484908.0,3743186.0,3826453.0,3975681.0,4120539.0,4280344.0,4332006.0,4458983.0,4652530.0,4612391.0,4772168.0,5019276.0,4491303.0,4613778.0,4485327.0,4427938.0,4578700.0,4483484.0,4561552.0,4704191.0,
대구광역시,"공공 행정, 국방 및 사회보장 행정",실질기여도,,,0.31,0.37,0.33,0.54,0.5,0.26,0.5,0.29,0.1,0.48,0.29,0.15,0.11,0.41,0.15,-0.03,0.26,0.1,0.21,0.47,0.15,0.27,0.25,0.29,0.09,0.22,0.32,-0.07,0.26,0.4,-0.82,0.19,-0.2,-0.09,0.24,-0.15,0.12,0.22,
대구광역시,교육 서비스업,명목,,182069.0,213871.0,244009.0,282838.0,331161.0,412115.0,488880.0,577273.0,663294.0,780514.0,912526.0,1031103.0,1096732.0,1130075.0,1188532.0,1299870.0,1479574.0,1675064.0,1947307.0,2137123.0,2246253.0,2481690.0,2599336.0,2845821.0,3078911.0,3129891.0,3296760.0,3414257.0,3564369.0,3705082.0,3802657.0,3859638.0,3987956.0,4076223.0,4239354.0,4226723.0,4534876.0,4764709.0,4890290.0,
대구광역시,교육 서비스업,실질,,1419697.0,1548443.0,1604322.0,1694969.0,1720678.0,1827100.0,1891417.0,1933792.0,2018809.0,2160942.0,2272648.0,2335306.0,2360858.0,2405179.0,2452213.0,2587666.0,2736496.0,2895517.0,3135163.0,3238279.0,3217237.0,3422654.0,3423157.0,3468879.0,3729680.0,3739336.0,3879014.0,3968846.0,4088991.0,4113419.0,4120964.0,4122700.0,4195151.0,4218092.0,4262388.0,4226723.0,4477455.0,4631415.0,4683085.0,
대구광역시,교육 서비스업,실질기여도,,,0.4,0.16,0.24,0.06,0.28,0.16,0.1,0.21,0.36,0.26,0.14,0.06,0.09,0.11,0.29,0.3,0.32,0.48,0.21,-0.04,0.42,0.0,0.09,0.54,0.02,0.27,0.17,0.22,0.04,0.01,0.0,0.12,0.04,0.07,-0.06,0.4,0.23,0.08,
대구광역시,보건업 및 사회복지 서비스업,명목,,115687.0,131471.0,146795.0,177773.0,218864.0,273156.0,341930.0,404404.0,484957.0,548345.0,644588.0,743987.0,837490.0,894906.0,939039.0,1002264.0,1221313.0,1271935.0,1397777.0,1502154.0,1665382.0,1848937.0,2063673.0,2234061.0,2541100.0,2902827.0,2970589.0,3177063.0,3306592.0,3550169.0,3720968.0,3851003.0,4186391.0,4616303.0,5145740.0,5291784.0,5873204.0,6291610.0,6667187.0,
대구광역시,보건업 및 사회복지 서비스업,실질,,850106.0,919047.0,985730.0,1104196.0,1170570.0,1286662.0,1367816.0,1452454.0,1605726.0,1772938.0,1855525.0,1946676.0,2048418.0,2040572.0,2061926.0,2029663.0,1907116.0,1925582.0,2021050.0,2083466.0,2216247.0,2362352.0,2524704.0,2616419.0,2836350.0,3200022.0,3302180.0,3509875.0,3655819.0,3895380.0,3979376.0,4066690.0,4326275.0,4747977.0,5272137.0,5291784.0,5771013.0,6065150.0,6302148.0,
대구광역시,보건업 및 사회복지 서비스업,실질기여도,,,0.23,0.2,0.3,0.16,0.29,0.19,0.2,0.36,0.39,0.17,0.18,0.2,-0.01,0.04,-0.06,-0.24,0.04,0.22,0.14,0.29,0.32,0.35,0.19,0.47,0.8,0.21,0.41,0.28,0.43,0.15,0.15,0.43,0.69,0.84,0.03,0.77,0.45,0.35,
